_id,ltable_ID,rtable_ID,ltable_shop name,ltable_postal code,ltable_street address,ltable_phone number,rtable_shop name,rtable_postal code,rtable_street address,rtable_phone number
2040,2779,2455,Frankie's on Melrose,90046.0,7228 Melrose Ave,3239372801.0,Frankie’s,90046.0,7228 Melrose Ave,3239372801.0
2049,2788,2007,M Bar and Restaurant,90038.0,1253 Vine St,3238560036.0,Atch-Kotch Japanese Restaurant,90038.0,1253 Vine St,3234675537.0
2050,2790,2961,Adrian's Trattoria,91335.0,17709 Vanowen St,8188811846.0,Adrian’s Trattoria,91335.0,17709 Vanowen St,8188811846.0
2055,2807,3055,Villa Fresh Italian Kitchen,,6600 Topanga Canyon Blvd,8186102640.0,Cricca’s Italian Deli & Subs,91364.0,4876 Topanga Canyon Blvd,8183400515.0
2060,2820,1133,Papa Cristo's Catering & Greek Taverna,90006.0,2771 W Pico Blvd,3237372970.0,Papa Cristo’s,90006.0,2771 W Pico Blvd,3237372970.0
2066,2827,3096,Green Olive,91316.0,17312 Ventura Blvd Ste A,8189222242.0,Green Cottage,91316.0,17312 Ventura Blvd,8189222242.0
2085,2896,1341,Carlitos Gardel,90046.0,7963 Melrose Ave,3236550891.0,Carlitos Gardel,90046.0,7963 Melrose Ave,3236550891.0
2103,2913,2527,El Caserio Silver Lake,90026.0,401 Silver Lake Blvd,2132738945.0,El Caserio,90026.0,401 Silver Lake Blvd,2132738945.0
2109,2916,1699,The Talpa Restaurant,90064.0,11751 W Pico Blvd,3104783353.0,Cheng Du Restaurant,90064.0,11538 W Pico Blvd,3104774917.0
2112,2919,3381,Bar Moruno,90013.0,317 S Broadway,3233721220.0,Bar Moruno,90013.0,317 S Broadway,3233721220.0
2113,2920,3388,Beso,90028.0,6350 Hollywood Blvd,3234677991.0,Beso Restaurant - Temp. CLOSED,90028.0,6350 Hollywood Blvd,
2125,2933,133,El Charro Restaurant,90017.0,1621 W 6th St,2134830669.0,El Charro Restaurant,90017.0,1621 W 6th St,2132920668.0
2135,2936,1268,El Cochinito Restaurant,90026.0,3508 W Sunset Blvd,3236680737.0,Taix French Restaurant,90026.0,1911 W Sunset Blvd,2134841265.0
2140,2936,3368,El Cochinito Restaurant,90026.0,3508 W Sunset Blvd,3236680737.0,El Cid Restaurant,90029.0,4212 W Sunset Blvd,3236680318.0
2141,2936,3385,El Cochinito Restaurant,90026.0,3508 W Sunset Blvd,3236680737.0,La Caridad Restaurant,90026.0,2619 W Sunset Blvd,2134840099.0
2142,2937,507,Cabo Cantina,90028.0,6669 Hollywood Blvd,3233662565.0,Cabo Wabo Cantina,90028.0,6801 Hollywood Blvd,3238601883.0
2143,2937,521,Cabo Cantina,90028.0,6669 Hollywood Blvd,3233662565.0,Cabo Cantina,90028.0,6669 Hollywood Blvd,3233662565.0
2149,2947,1217,Bacaro LA,90007.0,2308 S Union Ave,2137487205.0,Bacaro LA,90007.0,2308 S Union Ave,2137487205.0
2153,2951,3434,Qusqo Bistro & Gallery,90025.0,11633 Santa Monica Blvd,3103123800.0,Qusqo Bistro and Gallery,90025.0,11633 Santa Monica Blvd,3103123800.0
2159,2958,48,Pollos El Brasero,90006.0,2281 W Pico Blvd,2133816060.0,El Grullense Restaurant,90006.0,2274 W Pico Blvd,2134879540.0
2162,2958,3440,Pollos El Brasero,90006.0,2281 W Pico Blvd,2133816060.0,Pollos El Brasero,90006.0,2281 W Pico Blvd,2133816060.0
2171,2963,300,El Nuevo San Salvador,90029.0,5230 Santa Monica Blvd,3236651772.0,El Comal,90029.0,5465 Santa Monica Blvd,3239621706.0
2174,2963,679,El Nuevo San Salvador,90029.0,5230 Santa Monica Blvd,3236651772.0,El Taqueria Huracan,90029.0,4525-4537 Santa Monica Blvd,3235822640.0
2181,2972,165,El Nuevo Rinconcito Oaxaqueno Restaurant,90006.0,3071 W Pico Blvd,3237341033.0,El Parian Restaurant,90015.0,1528 W Pico Blvd,2133867361.0
2199,2978,2462,Javista Organic Coffee Bar,90028.0,6707 W Sunset Blvd,3234646707.0,Ciabatta Bar,90028.0,6464 W Sunset Blvd,3235001121.0
2210,2981,4117,Le Pain Quotidien,90014.0,523 W 6th St,2132931546.0,Le Pain Quotidien - Downtown,90017.0,523 W 6th St,2132931546.0
2249,3009,2399,Paper or Plastik Cafe,90019.0,5772 W Pico Blvd,3239350268.0,Powerplant Superfood Cafe,90019.0,5671 W Pico Blvd,3239652233.0
2255,3010,4421,Cafe Chez Marie,90025.0,10681 Santa Monica Blvd,3104752949.0,Santa Monica Restaurant & Cafe,90025.0,12340 Santa Monica Blvd,3102078888.0
2261,3015,207,Undergrind Cafe,90034.0,2713 S Robertson Blvd,3107306392.0,Rubio’s Cafe,90034.0,3380 S Robertson Blvd,3102021770.0
2270,3024,4067,Found Coffee,90041.0,1355 Colorado Blvd,3236814660.0,Found Coffee,90041.0,1355 Colorado Blvd,3232065154.0
2274,3029,4598,Hollywood Rock Cafe,90028.0,6511 Hollywood Blvd,3233452600.0,Hollywood Rock Cafe,90028.0,6511 Hollywood Blvd,3233452600.0
2276,3033,4001,Coffee Commissary,,801 N Fairfax Avenue,8185566055.0,Coffee Commissary,90046.0,801 N Fairfax Ave,3237821465.0
2279,3035,1332,Pico Cafe,90035.0,8944 W Pico Blvd,3103859592.0,Bibi’s Bakery & Cafe,90035.0,8928 W Pico Blvd,3102461788.0
2288,3043,1417,Brasil Kiss,90017.0,1010 Wilshire Blvd,,Brasil Kiss Coffeebar,90017.0,1010 Wilshire Blvd,2137855131.0
2290,3044,4439,Balconi Coffee Company,,11301 W. Olympic Blvd #124,,New Seoul Hotel Coffee House,90006.0,2666 W Olympic Blvd,2133846314.0
2293,3049,4040,Barista Society,90071.0,633 W 5th St,2134443389.0,Batavia by Barista Society,90071.0,"633 W 5th St, 2nd Fl",2134443389.0
2306,3066,4052,Cafe de Leche,90042.0,5000 York Blvd,,Café de Leche,90042.0,5000 York Blvd,3235516828.0
2311,3080,4461,Los Angeles Police Revolver and Athletic Club Cafe,90012.0,1880 Academy Dr,3232215222.0,Los Angeles Police Revolver & Athletic Club Cafe - Temp. CLOSED,90012.0,1880 Academy Dr,3232215222.0
2313,3087,4216,Delicious Arts,90064.0,10581 1/2 W Pico Blvd,,Delicious Arts,90064.0,10581 1/2 W Pico Blvd,4242562006.0
