_id,ltable_ID,rtable_ID,ltable_shop name,ltable_postal code,ltable_street address,ltable_phone number,rtable_shop name,rtable_postal code,rtable_street address,rtable_phone number
1303,1876,118,tacos baja ensenada,90022.0,5385 whittier blvd,3238871980.0,tacos baja ensenada,90022.0,5385 whittier blvd,3238871980.0
1304,1879,317,pinche tacos,90034.0,203 n larchmont blvd,2132815471.0,pinches tacos,90004.0,203 n larchmont blvd,2132815471.0
1305,1881,143,taco love,90046.0,7980 w sunset blvd,3236508226.0,taco love,90046.0,7980 sunset blvd,3236508226.0
1306,1881,306,taco love,90046.0,7980 w sunset blvd,3236508226.0,pink taco,90046.0,8225 w sunset blvd,3233807474.0
1307,1884,264,fernando's taco inn,90015.0,815 w olympic blvd,2134897615.0,fernando's taco inn,90015.0,815 w olympic blvd,2134897615.0
1308,1887,3863,hugo's tacos,91607.0,4749 coldwater canyon,8187627771.0,hugo's tacos,91604.0,4749 coldwater canyon ave,8187627771.0
1309,1889,272,taqueria vista hermosa,90007.0,3655 s. grand ave. #c5,2137411251.0,taqueria vista hermosa,90007.0,3655 s grand ave,2137411251.0
1310,1890,134,taco delta,90026.0,3806 w sunset blvd,3236642848.0,tacos delta,90026.0,3806 w sunset blvd,3236642848.0
1311,1890,141,taco delta,90026.0,3806 w sunset blvd,3236642848.0,marielas taco,90026.0,2501 w sunset blvd,2134130484.0
1312,1890,681,taco delta,90026.0,3806 w sunset blvd,3236642848.0,doña garnacha taco truck,90026.0,w sunset blvd & n alvarado st,
1313,1891,385,taco express,90045.0,9200 aviation blvd,3106491513.0,taco express,90045.0,9200 aviation blvd,3106491513.0
1314,1892,734,cilantro fresh mexican grill,90045.0,6308 w 89th st,3103389912.0,cilantro fresh mexican grill,90045.0,6308 w 89th st,3103389912.0
1315,1893,191,monte alban,90025.0,11927 santa monica blvd,3104447736.0,monte alban restaurant,90025.0,11929 santa monica blvd,3104447736.0
1316,1895,3746,tony's mexican grills,91423.0,12910 magnolia blvd ste f,8187695754.0,tony's mexican grill,91423.0,12910 magnolia blvd,8187695754.0
1317,1896,3623,daniels tacos,91352.0,7956 vineland ave,8187590721.0,daniel's tacos,91353.0,7956 vineland ave,8187590721.0
1318,1898,163,danny's tacos,90015.0,1000 s grand ave,3235297486.0,danny's tacos,90015.0,1023 s grand ave,3235297486.0
1319,1900,33,el chato taco truck,,olympic blvd and la brea blvd,,el chato taco truck,90019.0,5300 w olympic blvd,
1320,1900,841,el chato taco truck,,olympic blvd and la brea blvd,,tacos el gallito truck,90015.0,917 w olympic blvd,
1321,1902,601,sandra's & lolita's tamales,90022.0,5390 whittier blvd,3237222961.0,sandra's tamales,90022.0,5390 whittier blvd,3237222961.0
1322,1902,3644,sandra's & lolita's tamales,90022.0,5390 whittier blvd,3237222961.0,lolita's tamales,90022.0,6050 whittier blvd,3237244222.0
1323,1904,3646,rincon taurino,91402.0,8708 van nuys blvd,8188927444.0,rincon taurino,91402.0,8708 van nuys blvd,8188927444.0
1324,1905,3755,los burritos mexican food,91042.0,6583 foothill blvd,8183530834.0,joselito's mexican food,91042.0,7308 foothill blvd,8189512275.0
1325,1906,167,ciro's restaurant,90033.0,705 n evergreen ave,3232695104.0,ciro's restaurant,90033.0,705 n evergreen ave,3232695104.0
1326,1908,477,cemitas poblanas elvirita,90063.0,3010 e 1st st,3238810428.0,elvirita cemitas poblanas,90063.0,3010 e 1st st,3238810428.0
1327,1909,141,marielas taco,90026.0,2501 w sunset blvd ste f,2134130484.0,marielas taco,90026.0,2501 w sunset blvd,2134130484.0
1328,1909,681,marielas taco,90026.0,2501 w sunset blvd ste f,2134130484.0,doña garnacha taco truck,90026.0,w sunset blvd & n alvarado st,
1329,1910,3939,sharky's mexican grill,91356.0,5511 reseda blvd,8188818760.0,sharky's woodfired mexican grill,91356.0,5511 reseda blvd,8188818760.0
1330,1912,116,puerto nuevo restaurant,90043.0,4445 w slauson ave,3232996055.0,puerto nuevo restaurant,90043.0,4445 w slauson ave,3232996055.0
1331,1913,410,tamale man,90032.0,3320 n eastern ave,3232215954.0,tamale man,90032.0,3320 n eastern ave,3232215954.0
1332,1915,418,tamales liliana,90022.0,4629 e cesar e chavez ave,3237800989.0,tamales lilianas,90022.0,4629 e cesar e chavez ave,3237800989.0
1333,1918,366,burrito king sunset,90026.0,2109 w sunset blvd,2134849859.0,burrito king sunset,90026.0,2109 w sunset blvd,2134849859.0
1334,1919,91,el huarache azteca,90042.0,5225 york blvd,3234789572.0,huarache azteca restaurante,90042.0,5225 york blvd,3234789572.0
1335,1920,506,los burritos,90026.0,1312 echo park ave,2139779102.0,los burritos,90026.0,1312 echo park ave,2139779102.0
1336,1922,327,taco plus,90025.0,1525 s bundy dr,3102070793.0,taco plus,90025.0,1525 s bundy dr,3102070793.0
1337,1924,370,costa alegre restaurant,90026.0,1901 west sunset blvd,2134846121.0,costa alegre restaurant,90026.0,1901 w sunset blvd,2134846121.0
1338,1925,3687,leonor's vegetarian restaurant,91606.0,11403 victory blvd,8189809011.0,leonor's vegetarian mexican,91606.0,11403 victory blvd,8189809011.0
1339,1928,3901,mi casita mexicana restaurant,91040.0,8069 foothill bivd,8183525250.0,mi casita,91040.0,8069 foothill blvd,8183525250.0
1340,1931,169,tacomiendo,90064.0,11462 gateway blvd,3104810804.0,tacomiendo,90064.0,11462 gateway blvd,3104810804.0
1341,1932,3666,tortas mexico restaurant,91604.0,11040 ventura blvd,8187602571.0,tortas mexico,91604.0,11040 ventura blvd.,8187602571.0
1342,1933,43,la fuente restaurant,90042.0,5530 monte vista st,3232586109.0,la fuente restaurant,90042.0,5530 monte vista st,3232586109.0
1343,1934,20,el flamin' taco,90020.0,505 s vermont ave,2137181790.0,el flamin' taco,90020.0,505 s vermont ave,2137181790.0
1344,1937,247,el arco iris,90042.0,5684 york blvd,3232543401.0,el arco iris,90042.0,5684 york blvd,3232543401.0
1345,1939,628,el rinconcito del mar,90033.0,2908 east 1st street,3232698723.0,el rinconcito del mar,90033.0,2908 e 1st st,3232698723.0
1346,1940,34,plancha,,8250 w 3rd st,,plancha tacos,90048.0,8250 w 3rd st,3239519911.0
1347,1942,3685,que ricos mexican grill,91606.0,12940 victory blvd,8189858014.0,que ricos,91606.0,12940 victory blvd,8189858014.0
1348,1943,733,campos tacos,90066.0,13322 w washington blvd,3103011666.0,campos tacos,90066.0,13322 washington blvd,3103011666.0
1349,1945,848,don rogelio's restaurant,,10618 inglewood ave,,don rogelio's restaurant,90304.0,10618 s inglewood ave,3106771510.0
1350,1950,450,la fuente,90041.0,2256 colorado blvd,3232584303.0,la fuente no 3,90041.0,2256 colorado blvd,3232584303.0
1351,1950,977,la fuente,90041.0,2256 colorado blvd,3232584303.0,la fuente rest bar & grill,90041.0,2256 colorado blvd,3232588394.0
1352,1952,242,senor fish,90041.0,4803 eagle rock blvd,3232577167.0,senor fish,90041.0,4803 eagle rock blvd,3232577167.0
1353,1953,3943,el indio mexicano restaurant,91325.0,17019 roscoe blvd,8187059259.0,el indio mexicano restaurant,91325.0,17019 roscoe blvd,8187059259.0
1354,1954,300,el gran burrito,90029.0,4716 santa monica blvd,3236658720.0,el comal,90029.0,5465 santa monica blvd,3239621706.0
1355,1954,301,el gran burrito,90029.0,4716 santa monica blvd,3236658720.0,el gran burrito,90029.0,4716 santa monica blvd,3236658720.0
1356,1954,310,el gran burrito,90029.0,4716 santa monica blvd,3236658720.0,el unico pollo taquero,90029.0,4481 santa monica blvd,3239068429.0
1357,1954,679,el gran burrito,90029.0,4716 santa monica blvd,3236658720.0,el taqueria huracan,90029.0,4525-4537 santa monica blvd,3235822640.0
1358,1954,1277,el gran burrito,90029.0,4716 santa monica blvd,3236658720.0,el cafetal salvadorian restaurant,90029.0,4929 santa monica blvd,3236602953.0
1359,1955,372,baja bud's,90064.0,11205 national blvd,3104786060.0,baja bud's,90064.0,11205 national blvd,3104782770.0
1360,1956,336,campo's tacos,90034.0,2639 south robertson blvd,3102027308.0,campos tacos,90034.0,2639 s robertson blvd,3102027308.0
1361,1958,963,tacos manzano,91601.0,11160 burbank blvd,8186239599.0,tacos manzano,91601.0,11160 burbank blvd,8186239599.0
1362,1960,897,frida tacos,90064.0,10800 w pico blvd,3104759666.0,frida tacos,90064.0,10800 w pico blvd,3104759666.0
1363,1962,545,la sirena restaurant,90023.0,4226 east olympic blvd,3232660278.0,la sirena restaurant,90023.0,4226 e olympic blvd,3232660278.0
1364,1963,1586,pizza world,90036.0,365 s fairfax ave,3236532896.0,pizza world,90036.0,365 s fairfax ave,3236532896.0
1365,1963,3012,pizza world,90036.0,365 s fairfax ave,3236532896.0,blaze fast-fire'd pizza,90036.0,110 s fairfax ave,3239318000.0
1366,1964,278,my taco,90042.0,6300 york blvd,3232562698.0,my taco,90042.0,6300 york blvd,3232562698.0
1367,1965,620,taco house,90013.0,340 s hill st,2136252700.0,ye olde taco house #1,90013.0,340 s hill st,2136252700.0
1368,1966,149,antonio's,90046.0,7470 melrose ave,3236589060.0,antonio's restaurant,90046.0,7470 melrose ave,3236589060.0
1369,1967,9,cocina condesa,91604.0,11616 ventura blvd,8185794264.0,cocina condesa,91604.0,11616 ventura blvd,8185794264.0
1370,1968,684,la cabana restaurant fourth street,90033.0,2931 east 4th street,3232610703.0,la cabana restaurant,90033.0,2931 e 4th st,3232610703.0
1371,1970,186,viva fresh mexican grill,90045.0,6515 s sepulveda blvd,3103371002.0,viva fresh mexican grill,90045.0,6515 s sepulveda blvd,3103389153.0
1372,1970,1616,viva fresh mexican grill,90045.0,6515 s sepulveda blvd,3103371002.0,melody bar and grill,90045.0,9132 s sepulveda blvd,3106701994.0
1373,1970,2018,viva fresh mexican grill,90045.0,6515 s sepulveda blvd,3103371002.0,kanpai japanese sushi bar & grill 2,90045.0,8736 s sepulveda blvd,3106700533.0
1374,1971,765,taco limon,90067.0,1925 century park e,3102860464.0,taco limon,90067.0,1925 century park e,3102860464.0
1375,1972,415,la salsa pico,90064.0,11075 w. pico blvd.,3104790919.0,la serenata de garibaldi,90064.0,10924 w pico blvd,3104419667.0
1376,1972,650,la salsa pico,90064.0,11075 w. pico blvd.,3104790919.0,la salsa - los angeles,90064.0,11077 w pico blvd,3104790919.0
1377,1974,296,el super taco,90064.0,11300 w pico blvd,3104739692.0,el super taco,90064.0,11300 w pico blvd,3104739692.0
1378,1976,3631,san marcos mexican grill,91401.0,5937 hazeltine ave,8187812368.0,san marcos mexican grill,91401.0,5937 hazeltine ave,8187812368.0
1379,1979,413,tommy taco,90024.0,970 gayley ave,3108244114.0,tommy taco,90024.0,970 gayley ave,3108244114.0
1380,1981,465,don felix restaurant,90066.0,3987 sawtelle blvd.,3104391039.0,don felix taqueria,90066.0,3987 sawtelle blvd,3103984979.0
1381,1985,107,sabores oaxaquenos,90005.0,3337 1/2 w 8th st,2134273508.0,sabores oaxaqueños restaurant,90005.0,3337 1/2 w 8th st,2134273508.0
1382,1990,590,gus's lunch box,90039.0,2320 fletcher dr,2136318250.0,gus's lunch box,90039.0,2320 fletcher dr,2134008775.0
1383,1991,562,el bronco taqueria,90019.0,5427 venice blvd,3239397026.0,el bronco taqueria,90019.0,5427 venice blvd,3239397026.0
1384,1992,4,la bonita restaurant,90029.0,5253 santa monica blvd,3236651823.0,tlayuda la mexican restaurant,90029.0,5450 santa monica blvd,2132614667.0
1385,1992,220,la bonita restaurant,90029.0,5253 santa monica blvd,3236651823.0,la bonita,90029.0,4874 santa monica blvd,3236444909.0
1386,1992,1183,la bonita restaurant,90029.0,5253 santa monica blvd,3236651823.0,spicy bbq restaurant,90029.0,5101 santa monica blvd,3236634211.0
1387,1992,1277,la bonita restaurant,90029.0,5253 santa monica blvd,3236651823.0,el cafetal salvadorian restaurant,90029.0,4929 santa monica blvd,3236602953.0
1388,1992,1447,la bonita restaurant,90029.0,5253 santa monica blvd,3236651823.0,guatemalteca bakery restaurant,90029.0,4770 santa monica blvd,3236638307.0
1389,1992,3426,la bonita restaurant,90029.0,5253 santa monica blvd,3236651823.0,tres amigos restaurant,90029.0,4869 santa monica blvd,3236629202.0
1390,1993,326,el torito cafe,90021.0,1462 griffith ave,2137498084.0,el torito cafe,90021.0,1462 griffith ave,2137498084.0
1391,1997,800,tacone flavor grill,90071.0,330 s hope st,2136219972.0,cilantro fresh mexican grill,90071.0,330 s hope st,2136262001.0
1392,1999,222,la chispa de oro restaurant,90033.0,2217 east cesar e chavez avenue,3235260793.0,la chispa de oro,90033.0,2217 e cesar e chavez ave,3235260793.0
1393,1999,260,la chispa de oro restaurant,90033.0,2217 east cesar e chavez avenue,3235260793.0,la barbacha,90033.0,2510 e cesar chavez ave,3232641451.0
1394,1999,419,la chispa de oro restaurant,90033.0,2217 east cesar e chavez avenue,3235260793.0,la parrilla,90033.0,2126 e cesar e chavez ave,3232623434.0
1395,1999,593,la chispa de oro restaurant,90033.0,2217 east cesar e chavez avenue,3235260793.0,la lupita,90033.0,2211 e cesar e chavez ave,3232651456.0
1396,1999,741,la chispa de oro restaurant,90033.0,2217 east cesar e chavez avenue,3235260793.0,la ronda restaurant,90063.0,3531 e cesar e chavez ave,3232670358.0
1397,1999,767,la chispa de oro restaurant,90033.0,2217 east cesar e chavez avenue,3235260793.0,las flautas restaurant,90033.0,2715 e cesar e chavez ave,3232635215.0
1398,2004,423,fat burrito,90022.0,4504 floral dr,3232663514.0,fat burrito,90022.0,4504 floral dr,3232663514.0
1399,2005,48,tacos el compita,,4477 w pico blvd,,el grullense restaurant,90006.0,2274 w pico blvd,2134879540.0
1400,2005,86,tacos el compita,,4477 w pico blvd,,sky's gourmet tacos,90019.0,5408 w pico blvd,3233025932.0
1401,2005,92,tacos el compita,,4477 w pico blvd,,tacos el compita,90019.0,4477 w pico blvd,3239350490.0
1402,2005,165,tacos el compita,,4477 w pico blvd,,el parian restaurant,90015.0,1528 w pico blvd,2133867361.0
1403,2005,296,tacos el compita,,4477 w pico blvd,,el super taco,90064.0,11300 w pico blvd,3104739692.0
1404,2005,323,tacos el compita,,4477 w pico blvd,,tacos tamix,90006.0,2402 w pico blvd,
1405,2005,330,tacos el compita,,4477 w pico blvd,,tacos el unico,90007.0,1375 w adams blvd,3237371044.0
1406,2005,491,tacos el compita,,4477 w pico blvd,,tacos como en el d.f. taco truck,90018.0,2431 w washington blvd,3109484714.0
1407,2005,606,tacos el compita,,4477 w pico blvd,,el tauro tacos,91606.0,3100 w sunset blvd,
1408,2005,841,tacos el compita,,4477 w pico blvd,,tacos el gallito truck,90015.0,917 w olympic blvd,
1409,2005,897,tacos el compita,,4477 w pico blvd,,frida tacos,90064.0,10800 w pico blvd,3104759666.0
1410,2005,962,tacos el compita,,4477 w pico blvd,,el nuevo rinconcito oaxaqueño,90019.0,3071 w pico blvd,3237341033.0
1411,2005,1554,tacos el compita,,4477 w pico blvd,,el colmao,90006.0,2328 w pico blvd,2133866131.0
1412,2005,1704,tacos el compita,,4477 w pico blvd,,el metapaneco restaurant,90019.0,4483 w pico blvd,3239344533.0
1413,2005,2424,tacos el compita,,4477 w pico blvd,,el baron de centro-america pupuseria,90019.0,4212 w pico blvd,3239541384.0
1414,2005,3417,tacos el compita,,4477 w pico blvd,,el baron,90006.0,2757 w pico blvd,3237345772.0
1415,2005,3439,tacos el compita,,4477 w pico blvd,,pollos el brasero,90006.0,2281 w pico blvd,2133816060.0
1416,2005,3835,tacos el compita,,4477 w pico blvd,,tacos & mariscos el parque,90247.0,1124 w redondo beach blvd,3105383000.0
1417,2007,238,lupitas tamales authentic mexican fast food,90065.0,3027 n san fernando rd,3232580667.0,lupita's tamales,90065.0,3027 n san fernando rd,3232580667.0
1418,2007,972,lupitas tamales authentic mexican fast food,90065.0,3027 n san fernando rd,3232580667.0,alfredo's mexican food,91504.0,911 n san fernando blvd,8189722625.0
1419,2010,208,tacos el pastor,90029.0,5179 santa monica blvd,3236449806.0,tacos al pastor,90029.0,5179 santa monica blvd,3236449806.0
1420,2010,300,tacos el pastor,90029.0,5179 santa monica blvd,3236449806.0,el comal,90029.0,5465 santa monica blvd,3239621706.0
1421,2010,301,tacos el pastor,90029.0,5179 santa monica blvd,3236449806.0,el gran burrito,90029.0,4716 santa monica blvd,3236658720.0
1422,2010,310,tacos el pastor,90029.0,5179 santa monica blvd,3236449806.0,el unico pollo taquero,90029.0,4481 santa monica blvd,3239068429.0
1423,2010,679,tacos el pastor,90029.0,5179 santa monica blvd,3236449806.0,el taqueria huracan,90029.0,4525-4537 santa monica blvd,3235822640.0
1424,2010,1277,tacos el pastor,90029.0,5179 santa monica blvd,3236449806.0,el cafetal salvadorian restaurant,90029.0,4929 santa monica blvd,3236602953.0
1425,2012,110,fish taco express,90022.0,5144 e beverly blvd,3232648233.0,fish taco express,90022.0,5144 e beverly blvd,3232648233.0
1426,2013,3179,el criollo restaurant,91405.0,6622 van nuys blvd,8187858625.0,chit chat restaurant cafe lounge,91405.0,7115 van nuys blvd,8187862424.0
1427,2013,3523,el criollo restaurant,91405.0,6622 van nuys blvd,8187858625.0,el criollo,91405.0,6622 van nuys blvd,8187858625.0
1428,2013,3694,el criollo restaurant,91405.0,6622 van nuys blvd,8187858625.0,guatemalteca bakery & restaurant,91405.0,7630 van nuys blvd,8187828430.0
1429,2014,73,el nopal,90034.0,10426 national blvd,3105594732.0,el nopal mexican restaurant,90034.0,10426 national blvd,3105594732.0
1430,2015,7,casa la dona,90014.0,800 s main st,2136277441.0,casa la doña,90014.0,800 s main st,2136277441.0
1431,2017,473,villa sombrero,90042.0,6101 york blvd,3232569784.0,villa sombrero,90042.0,6101 york blvd,3232569014.0
1432,2018,415,la serenata gourmet,90064.0,10924 w pico blvd,3104419667.0,la serenata de garibaldi,90064.0,10924 w pico blvd,3104419667.0
1433,2018,650,la serenata gourmet,90064.0,10924 w pico blvd,3104419667.0,la salsa - los angeles,90064.0,11077 w pico blvd,3104790919.0
1434,2019,275,el 7 mares,90033.0,2729 e cesar e chavez ave,3232613743.0,el tapatio,90033.0,2049 e cesar e chavez ave,3232662931.0
1435,2019,598,el 7 mares,90033.0,2729 e cesar e chavez ave,3232613743.0,restaurante el sinaloense,90033.0,2702 e cesar e chavez ave,3232683322.0
1436,2019,780,el 7 mares,90033.0,2729 e cesar e chavez ave,3232613743.0,el chapaneco,90033.0,1625 e cesar chavez ave,3232218017.0
1437,2019,865,el 7 mares,90033.0,2729 e cesar e chavez ave,3232613743.0,el 7 mares,90033.0,2729 e cesar e chavez ave,3232670106.0
1438,2020,402,taco spot,90041.0,2006 colorado blvd,3232567001.0,taco spot,90041.0,2006 colorado blvd,3232567001.0
1439,2022,103,la taquiza usc,90007.0,3009 south figueroa street,2137419795.0,la taquiza no 2,90007.0,3009 s figueroa st,2137419795.0
1440,2023,325,margarita's mexican cafe,90043.0,5026 crenshaw blvd,3232948970.0,margarita's mexican cafe,90043.0,5026 crenshaw blvd,3232948970.0
1441,2025,781,3 dog cantina,90028.0,1615 n cahuenga blvd,3234651750.0,trejo's cantina,90028.0,1556 n cahuenga blvd,3234618226.0
1442,2026,1205,el floridita,90038.0,1253 vine st,3238718612.0,el floridita,90038.0,1253 vine st,3238718612.0
1443,2027,513,hecho en mexico,90032.0,4976 huntington dr s,3232260010.0,hecho en mexico,90032.0,4976 huntington dr s,3232260010.0
1444,2028,3609,ceremony bar,91604.0,11814 ventura blvd,8189859222.0,ceremony bar,91604.0,11814 ventura blvd,8189859222.0
1445,2029,734,cilantro,,6379 w 89th st,3102770721.0,cilantro fresh mexican grill,90045.0,6308 w 89th st,3103389912.0
1446,2030,366,alegria on sunset,90026.0,3510 w sunset blvd,3239131422.0,burrito king sunset,90026.0,2109 w sunset blvd,2134849859.0
1447,2031,339,mama's hot tamales,90057.0,2124 w 7th st,2134877474.0,mama's international tamales,90057.0,2124 w 7th st,2134877474.0
1448,2032,711,pili's tacos,90025.0,11924 santa monica blvd,3108203109.0,pili's tacos,90025.0,11924 santa monica blvd,3108203109.0
1449,2033,153,taco's locos,90006.0,2148 venice blvd,3237346357.0,tacos locos,90006.0,2148 venice blvd,3237346357.0
1450,2036,3723,mexicali cocina cantina,,12161 ventura blvd,8189851744.0,mexicali cocina & cantina,91604.0,12161 ventura blvd,8189851744.0
1451,2039,69,moles la tia,90022.0,4619 e cesar e chavez ave,3232637842.0,la azteca tortilleria,90022.0,4538 e cesar e chavez ave,3232625977.0
1452,2039,283,moles la tia,90022.0,4619 e cesar e chavez ave,3232637842.0,moles la tia,90022.0,4619 e cesar e chavez ave,3232637842.0
1453,2039,312,moles la tia,90022.0,4619 e cesar e chavez ave,3232637842.0,la carreta,90022.0,4538 east cesar e chavez ave,3232611365.0
1454,2045,188,the mexican village restaurant,,3668 beverly blvd,2133850479.0,the mexican village,90004.0,3668 beverly blvd,2133850479.0
1455,2048,345,te'kila,91423.0,13817 ventura blvd,8189864623.0,te'kila,91423.0,13817 ventura blvd,8189864623.0
1456,2049,48,el colmao,90006.0,2328 w pico blvd,2133866131.0,el grullense restaurant,90006.0,2274 w pico blvd,2134879540.0
1457,2049,1554,el colmao,90006.0,2328 w pico blvd,2133866131.0,el colmao,90006.0,2328 w pico blvd,2133866131.0
1458,2049,3417,el colmao,90006.0,2328 w pico blvd,2133866131.0,el baron,90006.0,2757 w pico blvd,3237345772.0
1459,2049,3439,el colmao,90006.0,2328 w pico blvd,2133866131.0,pollos el brasero,90006.0,2281 w pico blvd,2133816060.0
1460,2050,550,taco bravo,90015.0,1400 w pico blvd,2137490853.0,taco bravo,90015.0,1400 w pico blvd,2137490853.0
1461,2052,22,la valentina mexican grill,90007.0,2719 s vermont ave,3237344071.0,la valentina mexican grill,90007.0,2719 vermont ave,3237344071.0
1462,2052,158,la valentina mexican grill,90007.0,2719 s vermont ave,3237344071.0,la barca restaurant,90007.0,2414 s vermont ave,3237356567.0
1463,2052,1753,la valentina mexican grill,90007.0,2719 s vermont ave,3237344071.0,monarca pasta & grill,90007.0,2703 s vermont ave,3237318149.0
1464,2055,428,senor taco,90001.0,1517 east florence avenue,3235824709.0,el senor taco,90001.0,1517 e florence ave,3235824709.0
1465,2061,234,yuca's on hollywood,90027.0,4666 hollywood blvd,3236610523.0,yuca's - hollywood,90027.0,4666 hollywood blvd,3236610523.0
1466,2067,395,ruben's taco truck,90025.0,11879 santa monica blvd,3103439200.0,benito's taco shop,90025.0,11614 santa monica blvd,3104429924.0
1467,2067,476,ruben's taco truck,90025.0,11879 santa monica blvd,3103439200.0,el paladar oaxaqueno taco truck,90025.0,11654 santa monica blvd,3106910138.0
1468,2067,3930,ruben's taco truck,90025.0,11879 santa monica blvd,3103439200.0,tlaco taco,90025.0,11923 santa monica blvd,3103128899.0
1469,2068,145,juquila restaurant,90025.0,11619 santa monica blvd,3103121079.0,juquila restaurant,90025.0,11619 santa monica blvd,3103121079.0
1470,2068,191,juquila restaurant,90025.0,11619 santa monica blvd,3103121079.0,monte alban restaurant,90025.0,11929 santa monica blvd,3104447736.0
1471,2068,1537,juquila restaurant,90025.0,11619 santa monica blvd,3103121079.0,jin jiang restaurant,90025.0,11057 santa monica blvd,3104447171.0
1472,2068,1599,juquila restaurant,90025.0,11619 santa monica blvd,3103121079.0,aki restaurant,90025.0,11513 santa monica blvd,3104798406.0
1473,2068,4420,juquila restaurant,90025.0,11619 santa monica blvd,3103121079.0,santa monica restaurant & cafe,90025.0,12340 santa monica blvd,3102078888.0
1474,2073,46,la canada taqueria,90019.0,3131 w pico blvd,3237333401.0,la cocinita,90019.0,4379 w pico blvd,3239371249.0
1475,2073,293,la canada taqueria,90019.0,3131 w pico blvd,3237333401.0,restaurante puerto la union,90019.0,3811 w pico blvd,3233730429.0
1476,2073,394,la canada taqueria,90019.0,3131 w pico blvd,3237333401.0,la canada taqueria,90019.0,3131 w pico blvd,3237333401.0
1477,2073,1498,la canada taqueria,90019.0,3131 w pico blvd,3237333401.0,la cevicheria,90019.0,3809 w pico blvd,3237321253.0
1478,2073,4295,la canada taqueria,90019.0,3131 w pico blvd,3237333401.0,la maison du pain,90019.0,5373 w pico blvd,3239345858.0
1479,2075,391,tacos el capitan,90023.0,3750 e olympic blvd,3232695835.0,tacos el sapo,90022.0,6250 e olympic blvd,3232003711.0
1480,2075,544,tacos el capitan,90023.0,3750 e olympic blvd,3232695835.0,tacos el capitan,90023.0,3750 e olympic blvd,
1481,2075,673,tacos el capitan,90023.0,3750 e olympic blvd,3232695835.0,tacos el korita,90006.0,e olympic blvd and herbert ave,
1482,2076,3523,el big taco,91405.0,7427 van nuys blvd,8187869161.0,el criollo,91405.0,6622 van nuys blvd,8187858625.0
1483,2077,354,taqueria ameca,90022.0,747 s atlantic blvd,3232686636.0,tortas ahogadas ameca,90022.0,747 s atlantic blvd,3232686636.0
1484,2080,75,t 2 tacos,90045.0,7101 w manchester ave,3106708226.0,benny's tacos & chicken rotisserie,90045.0,7101 w manchester ave,3106708226.0
1485,2080,367,t 2 tacos,90045.0,7101 w manchester ave,3106708226.0,paco's tacos,90045.0,6212 w manchester ave,3106458692.0
1486,2082,797,campos famous burritos & tacos,90019.0,2300 venice blvd,3237348701.0,campos famous burritos & tacos,90019.0,2300 venice blvd,3237348701.0
1487,2084,3842,el monge loco tortas gigantes,,3130 s wester ave,3234072953.0,el pollo loco,91205.0,235 s glendale ave,8185450700.0
1488,2085,644,tacos sabor jalisco,91406.0,15317 vanowen st,8189018821.0,gugus tacos,91405.0,15317 vanowen st,
1489,2085,3856,tacos sabor jalisco,91406.0,15317 vanowen st,8189018821.0,tacos sabor jalisco,91406.0,15317 vanowen st,
1490,2086,1836,sazon latino restaurant,90006.0,1903 w olympic blvd,2134589777.0,beverly soon tofu restaurant,90006.0,2717 w olympic blvd,2133801113.0
1491,2086,1893,sazon latino restaurant,90006.0,1903 w olympic blvd,2134589777.0,seoul garden restaurant,90006.0,1833 w olympic blvd,2133868477.0
1492,2086,2076,sazon latino restaurant,90006.0,1903 w olympic blvd,2134589777.0,surawon restaurant,90006.0,2833 w olympic blvd,2133837317.0
1493,2086,2227,sazon latino restaurant,90006.0,1903 w olympic blvd,2134589777.0,jeon ju restaurant,90006.0,2716 w olympic blvd,2133865678.0
1494,2086,2351,sazon latino restaurant,90006.0,1903 w olympic blvd,2134589777.0,pho 2000 restaurant,90006.0,2897 w olympic blvd,2134808485.0
1495,2090,320,el gordo restaurante,90023.0,1182 s lorena st,3232694662.0,el gordo,90029.0,1182 s lorena st,3232694662.0
1496,2093,467,taqueria la que si llena,90063.0,3630 e cesar e chavez ave,3232611864.0,taqueria la que si llena,90063.0,3630 e cesar e chavez ave,3232611864.0
1497,2093,565,taqueria la que si llena,90063.0,3630 e cesar e chavez ave,3232611864.0,la blanquita carniceria,90063.0,4136 e cesar e chavez ave,3232650020.0
1498,2093,715,taqueria la que si llena,90063.0,3630 e cesar e chavez ave,3232611864.0,la que si llena taqueria,90006.0,3600 e cesar chavez,3232611864.0
1499,2093,741,taqueria la que si llena,90063.0,3630 e cesar e chavez ave,3232611864.0,la ronda restaurant,90063.0,3531 e cesar e chavez ave,3232670358.0
1500,2095,388,taco virginia,90023.0,4081 whittier blvd,3232689532.0,tacos virginia,90006.0,4081 whittier blvd,3232689532.0
1501,2096,42,el atacor no 6,90026.0,1378 w sunset blvd,2134817579.0,el paisano,90026.0,1185 w sunset blvd,
1502,2096,189,el atacor no 6,90026.0,1378 w sunset blvd,2134817579.0,el compadre,90026.0,1449 w sunset blvd,2132504505.0
1503,2096,600,el atacor no 6,90026.0,1378 w sunset blvd,2134817579.0,el siete mares,90026.0,3131 w sunset blvd,3236644604.0
1504,2096,926,el atacor no 6,90026.0,1378 w sunset blvd,2134817579.0,el amanecer restaurant,90026.0,3040 w sunset blvd,3236625295.0
